timestamp,day_of_week,hour_of_day,is_weekend,requests_per_second,is_spike,baseline_active_instances,cpu_utilization_pct,response_time_ms,required_instances
2026-01-15 05:45:00,3,5,0,162.5,0,8,8.1,44.1,2
2026-01-15 05:50:00,3,5,0,195.6,0,8,9.8,44.9,2
2026-01-15 05:55:00,3,5,0,189.9,0,8,9.5,44.7,2
2026-01-15 06:00:00,3,6,0,176.9,0,8,8.8,44.4,2
2026-01-15 06:05:00,3,6,0,182.8,0,8,9.1,44.6,2
2026-01-15 06:10:00,3,6,0,176.1,0,8,8.8,44.4,2
2026-01-15 06:15:00,3,6,0,202.3,0,8,10.1,45.1,2
2026-01-15 06:20:00,3,6,0,180.5,0,8,9.0,44.5,2
2026-01-15 06:25:00,3,6,0,188.5,0,8,9.4,44.7,2
2026-01-15 06:30:00,3,6,0,203.8,0,8,10.2,45.1,2
2026-01-15 06:35:00,3,6,0,176.6,0,8,8.8,44.4,2
2026-01-15 06:40:00,3,6,0,213.3,0,8,10.7,45.3,2
2026-01-15 06:45:00,3,6,0,168.8,0,8,8.4,44.2,2
2026-01-15 06:50:00,3,6,0,218.0,0,8,10.9,45.4,2
2026-01-15 06:55:00,3,6,0,189.8,0,8,9.5,44.7,2
2026-01-15 07:00:00,3,7,0,193.7,0,8,9.7,44.8,2
2026-01-15 07:05:00,3,7,0,171.0,0,8,8.6,44.3,2
2026-01-15 07:10:00,3,7,0,194.6,0,8,9.7,44.9,2
2026-01-15 07:15:00,3,7,0,188.0,0,8,9.4,44.7,2
2026-01-15 07:20:00,3,7,0,196.6,0,8,9.8,44.9,2
2026-01-15 07:25:00,3,7,0,206.0,0,8,10.3,45.2,2
2026-01-15 07:30:00,3,7,0,224.7,0,8,11.2,45.6,2
2026-01-15 07:35:00,3,7,0,215.9,0,8,10.8,45.4,2
2026-01-15 07:40:00,3,7,0,219.8,0,8,11.0,45.5,2
2026-01-15 07:45:00,3,7,0,201.3,0,8,10.1,45.0,2
2026-01-15 07:50:00,3,7,0,207.1,0,8,10.4,45.2,2
2026-01-15 07:55:00,3,7,0,249.9,0,8,12.5,46.2,2
2026-01-15 08:00:00,3,8,0,214.7,0,8,10.7,45.4,2
2026-01-15 08:05:00,3,8,0,253.3,0,8,12.7,46.3,2
2026-01-15 08:10:00,3,8,0,227.7,0,8,11.4,45.7,2
2026-01-15 08:15:00,3,8,0,234.3,0,8,11.7,45.9,2
2026-01-15 08:20:00,3,8,0,253.3,0,8,12.7,46.3,2
2026-01-15 08:25:00,3,8,0,259.4,0,8,13.0,46.5,2
2026-01-15 08:30:00,3,8,0,241.8,0,8,12.1,46.0,2
2026-01-15 08:35:00,3,8,0,240.8,0,8,12.0,46.0,2
2026-01-15 08:40:00,3,8,0,249.1,0,8,12.5,46.2,2
2026-01-15 08:45:00,3,8,0,258.3,0,8,12.9,46.5,2
2026-01-15 08:50:00,3,8,0,270.0,0,8,13.5,46.8,2
2026-01-15 08:55:00,3,8,0,260.2,0,8,13.0,46.5,2
2026-01-15 09:00:00,3,9,0,272.9,0,8,13.6,46.8,2
2026-01-15 09:05:00,3,9,0,291.8,0,8,14.6,47.3,2
2026-01-15 09:10:00,3,9,0,276.6,0,8,13.8,46.9,2
2026-01-15 09:15:00,3,9,0,279.2,0,8,14.0,47.0,2
2026-01-15 09:20:00,3,9,0,255.5,0,8,12.8,46.4,2
2026-01-15 09:25:00,3,9,0,242.7,0,8,12.1,46.1,2
2026-01-15 09:30:00,3,9,0,291.8,0,8,14.6,47.3,2
2026-01-15 09:35:00,3,9,0,288.5,0,8,14.4,47.2,2
2026-01-15 09:40:00,3,9,0,286.2,0,8,14.3,47.2,2
2026-01-15 09:45:00,3,9,0,301.6,0,8,15.1,47.5,2
2026-01-15 09:50:00,3,9,0,301.1,0,8,15.1,47.5,2
2026-01-15 09:55:00,3,9,0,323.0,0,8,16.2,48.1,2
2026-01-15 10:00:00,3,10,0,311.5,0,8,15.6,47.8,2
2026-01-15 10:05:00,3,10,0,303.2,0,8,15.2,47.6,2
2026-01-15 10:10:00,3,10,0,333.5,0,8,16.7,48.3,2
2026-01-15 10:15:00,3,10,0,319.7,0,8,16.0,48.0,2
2026-01-15 10:20:00,3,10,0,335.1,0,8,16.8,48.4,2
2026-01-15 10:25:00,3,10,0,324.4,0,8,16.2,48.1,2
2026-01-15 10:30:00,3,10,0,326.1,0,8,16.3,48.2,2
2026-01-15 10:35:00,3,10,0,341.5,0,8,17.1,48.5,2
2026-01-15 10:40:00,3,10,0,344.8,0,8,17.2,48.6,2
2026-01-15 10:45:00,3,10,0,356.2,0,8,17.8,48.9,2
2026-01-15 10:50:00,3,10,0,349.4,0,8,17.5,48.7,2
2026-01-15 10:55:00,3,10,0,330.3,0,8,16.5,48.3,2
2026-01-15 11:00:00,3,11,0,355.8,0,8,17.8,48.9,2
2026-01-15 11:05:00,3,11,0,378.6,0,8,18.9,49.5,3
2026-01-15 11:10:00,3,11,0,366.7,0,8,18.3,49.2,2
2026-01-15 11:15:00,3,11,0,371.8,0,8,18.6,49.3,2
2026-01-15 11:20:00,3,11,0,394.7,0,8,19.7,49.9,3
2026-01-15 11:25:00,3,11,0,373.6,0,8,18.7,49.3,2
2026-01-15 11:30:00,3,11,0,365.5,0,8,18.3,49.1,2
2026-01-15 11:35:00,3,11,0,390.6,0,8,19.5,49.8,3
2026-01-15 11:40:00,3,11,0,390.1,0,8,19.5,49.8,3
2026-01-15 11:45:00,3,11,0,387.1,0,8,19.4,49.7,3
2026-01-15 11:50:00,3,11,0,403.2,0,8,20.2,50.1,3
2026-01-15 11:55:00,3,11,0,417.4,0,8,20.9,50.4,3
2026-01-15 12:00:00,3,12,0,414.1,0,8,20.7,50.4,3
2026-01-15 12:05:00,3,12,0,422.9,0,8,21.1,50.6,3
2026-01-15 12:10:00,3,12,0,449.5,0,8,22.5,51.2,3
2026-01-15 12:15:00,3,12,0,421.2,0,8,21.1,50.5,3
2026-01-15 12:20:00,3,12,0,434.4,0,8,21.7,50.9,3
2026-01-15 12:25:00,3,12,0,426.5,0,8,21.3,50.7,3
2026-01-15 12:30:00,3,12,0,425.2,0,8,21.3,50.6,3
2026-01-15 12:35:00,3,12,0,432.8,0,8,21.6,50.8,3
2026-01-15 12:40:00,3,12,0,438.1,0,8,21.9,51.0,3
2026-01-15 12:45:00,3,12,0,454.2,0,8,22.7,51.4,3
2026-01-15 12:50:00,3,12,0,487.5,0,8,24.4,52.2,3
2026-01-15 12:55:00,3,12,0,444.9,0,8,22.2,51.1,3
2026-01-15 13:00:00,3,13,0,452.6,0,8,22.6,51.3,3
2026-01-15 13:05:00,3,13,0,461.1,0,8,23.1,51.5,3
2026-01-15 13:10:00,3,13,0,471.0,0,8,23.5,51.8,3
2026-01-15 13:15:00,3,13,0,472.0,0,8,23.6,51.8,3
2026-01-15 13:20:00,3,13,0,490.2,0,8,24.5,52.3,3
2026-01-15 13:25:00,3,13,0,437.2,0,8,21.9,50.9,3
2026-01-15 13:30:00,3,13,0,440.4,0,8,22.0,51.0,3
2026-01-15 13:35:00,3,13,0,471.3,0,8,23.6,51.8,3
2026-01-15 13:40:00,3,13,0,497.5,0,8,24.9,52.4,3
2026-01-15 13:45:00,3,13,0,459.8,0,8,23.0,51.5,3
2026-01-15 13:50:00,3,13,0,440.3,0,8,22.0,51.0,3
2026-01-15 13:55:00,3,13,0,496.0,0,8,24.8,52.4,3
2026-01-15 14:00:00,3,14,0,492.9,0,8,24.6,52.3,3
2026-01-15 14:05:00,3,14,0,474.6,0,8,23.7,51.9,3
2026-01-15 14:10:00,3,14,0,477.7,0,8,23.9,51.9,3
2026-01-15 14:15:00,3,14,0,479.4,0,8,24.0,52.0,3
2026-01-15 14:20:00,3,14,0,496.8,0,8,24.8,52.4,3
2026-01-15 14:25:00,3,14,0,486.9,0,8,24.3,52.2,3
2026-01-15 14:30:00,3,14,0,504.7,0,8,25.2,52.6,3
2026-01-15 14:35:00,3,14,0,455.3,0,8,22.8,51.4,3
2026-01-15 14:40:00,3,14,0,485.9,0,8,24.3,52.1,3
2026-01-15 14:45:00,3,14,0,482.4,0,8,24.1,52.1,3
2026-01-15 14:50:00,3,14,0,495.9,0,8,24.8,52.4,3
2026-01-15 14:55:00,3,14,0,491.9,0,8,24.6,52.3,3
2026-01-15 15:00:00,3,15,0,512.0,0,8,25.6,52.8,3
2026-01-15 15:05:00,3,15,0,472.0,0,8,23.6,51.8,3
2026-01-15 15:10:00,3,15,0,500.4,0,8,25.0,52.5,3
2026-01-15 15:15:00,3,15,0,507.7,0,8,25.4,52.7,3
2026-01-15 15:20:00,3,15,0,526.6,0,8,26.3,53.2,3
2026-01-15 15:25:00,3,15,0,490.9,0,8,24.5,52.3,3
2026-01-15 15:30:00,3,15,0,502.1,0,8,25.1,52.6,3
2026-01-15 15:35:00,3,15,0,469.2,0,8,23.5,51.7,3
2026-01-15 15:40:00,3,15,0,459.3,0,8,23.0,51.5,3
2026-01-15 15:45:00,3,15,0,506.6,0,8,25.3,52.7,3
2026-01-15 15:50:00,3,15,0,492.4,0,8,24.6,52.3,3
2026-01-15 15:55:00,3,15,0,508.6,0,8,25.4,52.7,3
2026-01-15 16:00:00,3,16,0,468.6,0,8,23.4,51.7,3
2026-01-15 16:05:00,3,16,0,495.2,0,8,24.8,52.4,3
2026-01-15 16:10:00,3,16,0,513.5,0,8,25.7,52.8,3
2026-01-15 16:15:00,3,16,0,489.6,0,8,24.5,52.2,3
2026-01-15 16:20:00,3,16,0,485.2,0,8,24.3,52.1,3
2026-01-15 16:25:00,3,16,0,478.9,0,8,23.9,52.0,3
2026-01-15 16:30:00,3,16,0,452.7,0,8,22.6,51.3,3
2026-01-15 16:35:00,3,16,0,494.0,0,8,24.7,52.4,3
2026-01-15 16:40:00,3,16,0,461.7,0,8,23.1,51.5,3
2026-01-15 16:45:00,3,16,0,475.6,0,8,23.8,51.9,3
2026-01-15 16:50:00,3,16,0,441.7,0,8,22.1,51.0,3
2026-01-15 16:55:00,3,16,0,444.3,0,8,22.2,51.1,3
2026-01-15 17:00:00,3,17,0,480.4,0,8,24.0,52.0,3
2026-01-15 17:05:00,3,17,0,450.4,0,8,22.5,51.3,3
2026-01-15 17:10:00,3,17,0,474.0,0,8,23.7,51.8,3
2026-01-15 17:15:00,3,17,0,447.6,0,8,22.4,51.2,3
2026-01-15 17:20:00,3,17,0,417.6,0,8,20.9,50.4,3
2026-01-15 17:25:00,3,17,0,455.0,0,8,22.8,51.4,3
2026-01-15 17:30:00,3,17,0,429.1,0,8,21.5,50.7,3
2026-01-15 17:35:00,3,17,0,444.6,0,8,22.2,51.1,3
2026-01-15 17:40:00,3,17,0,430.6,0,8,21.5,50.8,3
2026-01-15 17:45:00,3,17,0,403.2,0,8,20.2,50.1,3
2026-01-15 17:50:00,3,17,0,424.8,0,8,21.2,50.6,3
2026-01-15 17:55:00,3,17,0,451.2,0,8,22.6,51.3,3
2026-01-15 18:00:00,3,18,0,421.6,1,8,21.1,50.5,3
2026-01-15 18:05:00,3,18,0,1013.6,1,8,50.7,65.3,6
2026-01-15 18:10:00,3,18,0,1545.1,1,8,77.3,78.6,9
2026-01-15 18:15:00,3,18,0,1748.1,1,8,87.4,153.5,10
2026-01-15 18:20:00,3,18,0,1729.6,1,8,86.5,137.8,10
2026-01-15 18:25:00,3,18,0,1379.1,1,8,69.0,74.5,8
2026-01-15 18:30:00,3,18,0,971.5,1,8,48.6,64.3,6
2026-01-15 18:35:00,3,18,0,399.8,0,8,20.0,50.0,3
2026-01-15 18:40:00,3,18,0,367.4,0,8,18.4,49.2,2
2026-01-15 18:45:00,3,18,0,396.9,0,8,19.8,49.9,3
2026-01-15 18:50:00,3,18,0,369.8,0,8,18.5,49.2,2
2026-01-15 18:55:00,3,18,0,353.4,0,8,17.7,48.8,2
2026-01-15 19:00:00,3,19,0,377.3,0,8,18.9,49.4,3
2026-01-15 19:05:00,3,19,0,353.6,0,8,17.7,48.8,2
2026-01-15 19:10:00,3,19,0,364.8,0,8,18.2,49.1,2
2026-01-15 19:15:00,3,19,0,344.7,0,8,17.2,48.6,2
2026-01-15 19:20:00,3,19,0,343.7,0,8,17.2,48.6,2
2026-01-15 19:25:00,3,19,0,347.7,0,8,17.4,48.7,2
2026-01-15 19:30:00,3,19,0,340.2,0,8,17.0,48.5,2
2026-01-15 19:35:00,3,19,0,301.6,0,8,15.1,47.5,2
2026-01-15 19:40:00,3,19,0,310.4,0,8,15.5,47.8,2
2026-01-15 19:45:00,3,19,0,336.9,0,8,16.8,48.4,2
2026-01-15 19:50:00,3,19,0,316.7,0,8,15.8,47.9,2
2026-01-15 19:55:00,3,19,0,306.6,0,8,15.3,47.7,2
2026-01-15 20:00:00,3,20,0,289.9,0,8,14.5,47.2,2
2026-01-15 20:05:00,3,20,0,289.9,0,8,14.5,47.2,2
2026-01-15 20:10:00,3,20,0,271.7,0,8,13.6,46.8,2
2026-01-15 20:15:00,3,20,0,296.4,0,8,14.8,47.4,2
2026-01-15 20:20:00,3,20,0,284.9,0,8,14.2,47.1,2
2026-01-15 20:25:00,3,20,0,275.4,0,8,13.8,46.9,2
2026-01-15 20:30:00,3,20,0,285.0,0,8,14.2,47.1,2
2026-01-15 20:35:00,3,20,0,287.6,0,8,14.4,47.2,2
2026-01-15 20:40:00,3,20,0,309.7,0,8,15.5,47.7,2
2026-01-15 20:45:00,3,20,0,251.9,0,8,12.6,46.3,2
2026-01-15 20:50:00,3,20,0,288.2,0,8,14.4,47.2,2
2026-01-15 20:55:00,3,20,0,281.8,0,8,14.1,47.0,2
2026-01-15 21:00:00,3,21,0,251.9,0,8,12.6,46.3,2
2026-01-15 21:05:00,3,21,0,263.2,0,8,13.2,46.6,2
2026-01-15 21:10:00,3,21,0,249.8,0,8,12.5,46.2,2
2026-01-15 21:15:00,3,21,0,256.0,0,8,12.8,46.4,2
2026-01-15 21:20:00,3,21,0,272.6,0,8,13.6,46.8,2
2026-01-15 21:25:00,3,21,0,255.7,0,8,12.8,46.4,2
2026-01-15 21:30:00,3,21,0,251.1,0,8,12.6,46.3,2
2026-01-15 21:35:00,3,21,0,233.9,0,8,11.7,45.8,2
2026-01-15 21:40:00,3,21,0,215.0,0,8,10.8,45.4,2
2026-01-15 21:45:00,3,21,0,231.1,0,8,11.6,45.8,2
2026-01-15 21:50:00,3,21,0,249.4,0,8,12.5,46.2,2
2026-01-15 21:55:00,3,21,0,205.6,0,8,10.3,45.1,2
2026-01-15 22:00:00,3,22,0,209.9,0,8,10.5,45.2,2
2026-01-15 22:05:00,3,22,0,224.9,0,8,11.2,45.6,2
2026-01-15 22:10:00,3,22,0,205.5,0,8,10.3,45.1,2
2026-01-15 22:15:00,3,22,0,205.8,0,8,10.3,45.1,2
2026-01-15 22:20:00,3,22,0,208.8,0,8,10.4,45.2,2
2026-01-15 22:25:00,3,22,0,192.3,0,8,9.6,44.8,2
2026-01-15 22:30:00,3,22,0,195.7,0,8,9.8,44.9,2
2026-01-15 22:35:00,3,22,0,218.6,0,8,10.9,45.5,2
2026-01-15 22:40:00,3,22,0,186.2,0,8,9.3,44.7,2
2026-01-15 22:45:00,3,22,0,179.6,0,8,9.0,44.5,2
2026-01-15 22:50:00,3,22,0,192.0,0,8,9.6,44.8,2
2026-01-15 22:55:00,3,22,0,210.4,0,8,10.5,45.3,2
2026-01-15 23:00:00,3,23,0,194.4,0,8,9.7,44.9,2
2026-01-15 23:05:00,3,23,0,188.5,0,8,9.4,44.7,2
2026-01-15 23:10:00,3,23,0,194.2,0,8,9.7,44.9,2
2026-01-15 23:15:00,3,23,0,165.5,0,8,8.3,44.1,2
2026-01-15 23:20:00,3,23,0,197.4,0,8,9.9,44.9,2
2026-01-15 23:25:00,3,23,0,194.0,0,8,9.7,44.8,2
2026-01-15 23:30:00,3,23,0,180.5,0,8,9.0,44.5,2
2026-01-15 23:35:00,3,23,0,200.1,0,8,10.0,45.0,2
2026-01-15 23:40:00,3,23,0,166.6,0,8,8.3,44.2,2
2026-01-15 23:45:00,3,23,0,198.9,0,8,9.9,45.0,2
2026-01-15 23:50:00,3,23,0,182.9,0,8,9.1,44.6,2
2026-01-15 23:55:00,3,23,0,174.1,0,8,8.7,44.4,2
2026-01-16 00:00:00,4,0,0,150.0,0,8,7.5,43.8,2
2026-01-16 00:05:00,4,0,0,148.7,0,8,7.4,43.7,2
2026-01-16 00:10:00,4,0,0,168.7,0,8,8.4,44.2,2
2026-01-16 00:15:00,4,0,0,134.2,0,8,6.7,43.4,2
2026-01-16 00:20:00,4,0,0,139.0,0,8,7.0,43.5,2
2026-01-16 00:25:00,4,0,0,166.0,0,8,8.3,44.2,2
2026-01-16 00:30:00,4,0,0,141.6,0,8,7.1,43.5,2
2026-01-16 00:35:00,4,0,0,164.0,0,8,8.2,44.1,2
2026-01-16 00:40:00,4,0,0,176.1,0,8,8.8,44.4,2
2026-01-16 00:45:00,4,0,0,144.6,0,8,7.2,43.6,2
2026-01-16 00:50:00,4,0,0,160.9,0,8,8.0,44.0,2
2026-01-16 00:55:00,4,0,0,133.4,0,8,6.7,43.3,2
2026-01-16 01:00:00,4,1,0,162.1,0,8,8.1,44.1,2
2026-01-16 01:05:00,4,1,0,153.8,0,8,7.7,43.8,2
2026-01-16 01:10:00,4,1,0,158.0,0,8,7.9,44.0,2
2026-01-16 01:15:00,4,1,0,141.3,0,8,7.1,43.5,2
2026-01-16 01:20:00,4,1,0,126.1,0,8,6.3,43.2,2
2026-01-16 01:25:00,4,1,0,158.6,0,8,7.9,44.0,2
2026-01-16 01:30:00,4,1,0,120.2,0,8,6.0,43.0,2
2026-01-16 01:35:00,4,1,0,146.5,0,8,7.3,43.7,2
2026-01-16 01:40:00,4,1,0,165.5,0,8,8.3,44.1,2
2026-01-16 01:45:00,4,1,0,154.3,0,8,7.7,43.9,2
2026-01-16 01:50:00,4,1,0,180.8,0,8,9.0,44.5,2
2026-01-16 01:55:00,4,1,0,167.0,0,8,8.4,44.2,2
2026-01-16 02:00:00,4,2,0,142.0,0,8,7.1,43.6,2
2026-01-16 02:05:00,4,2,0,152.3,0,8,7.6,43.8,2
2026-01-16 02:10:00,4,2,0,151.3,0,8,7.6,43.8,2
2026-01-16 02:15:00,4,2,0,128.4,0,8,6.4,43.2,2
2026-01-16 02:20:00,4,2,0,138.2,0,8,6.9,43.5,2
2026-01-16 02:25:00,4,2,0,144.1,0,8,7.2,43.6,2
2026-01-16 02:30:00,4,2,0,122.1,0,8,6.1,43.1,2
2026-01-16 02:35:00,4,2,0,153.5,0,8,7.7,43.8,2
2026-01-16 02:40:00,4,2,0,149.3,0,8,7.5,43.7,2
2026-01-16 02:45:00,4,2,0,128.1,0,8,6.4,43.2,2
2026-01-16 02:50:00,4,2,0,159.5,0,8,8.0,44.0,2
2026-01-16 02:55:00,4,2,0,164.4,0,8,8.2,44.1,2
2026-01-16 03:00:00,4,3,0,157.3,0,8,7.9,43.9,2
2026-01-16 03:05:00,4,3,0,149.3,0,8,7.5,43.7,2
2026-01-16 03:10:00,4,3,0,163.3,0,8,8.2,44.1,2
2026-01-16 03:15:00,4,3,0,164.9,0,8,8.2,44.1,2
2026-01-16 03:20:00,4,3,0,159.6,0,8,8.0,44.0,2
2026-01-16 03:25:00,4,3,0,142.9,0,8,7.1,43.6,2
2026-01-16 03:30:00,4,3,0,159.8,0,8,8.0,44.0,2
2026-01-16 03:35:00,4,3,0,173.9,0,8,8.7,44.3,2
2026-01-16 03:40:00,4,3,0,147.4,0,8,7.4,43.7,2
2026-01-16 03:45:00,4,3,0,188.2,0,8,9.4,44.7,2
2026-01-16 03:50:00,4,3,0,149.2,0,8,7.5,43.7,2
2026-01-16 03:55:00,4,3,0,158.0,0,8,7.9,44.0,2
2026-01-16 04:00:00,4,4,0,147.9,0,8,7.4,43.7,2
2026-01-16 04:05:00,4,4,0,161.8,0,8,8.1,44.0,2
2026-01-16 04:10:00,4,4,0,132.8,0,8,6.6,43.3,2
2026-01-16 04:15:00,4,4,0,151.3,0,8,7.6,43.8,2
2026-01-16 04:20:00,4,4,0,143.6,0,8,7.2,43.6,2
2026-01-16 04:25:00,4,4,0,162.6,0,8,8.1,44.1,2
2026-01-16 04:30:00,4,4,0,176.1,0,8,8.8,44.4,2
2026-01-16 04:35:00,4,4,0,171.5,0,8,8.6,44.3,2
2026-01-16 04:40:00,4,4,0,126.9,0,8,6.3,43.2,2
2026-01-16 04:45:00,4,4,0,193.8,0,8,9.7,44.8,2
2026-01-16 04:50:00,4,4,0,168.3,0,8,8.4,44.2,2
2026-01-16 04:55:00,4,4,0,152.9,0,8,7.6,43.8,2
2026-01-16 05:00:00,4,5,0,167.7,0,8,8.4,44.2,2
2026-01-16 05:05:00,4,5,0,168.8,0,8,8.4,44.2,2
2026-01-16 05:10:00,4,5,0,157.0,0,8,7.8,43.9,2
2026-01-16 05:15:00,4,5,0,170.9,0,8,8.5,44.3,2
2026-01-16 05:20:00,4,5,0,159.8,0,8,8.0,44.0,2
2026-01-16 05:25:00,4,5,0,163.8,0,8,8.2,44.1,2
2026-01-16 05:30:00,4,5,0,160.6,0,8,8.0,44.0,2
2026-01-16 05:35:00,4,5,0,150.4,0,8,7.5,43.8,2
2026-01-16 05:40:00,4,5,0,175.2,0,8,8.8,44.4,2
2026-01-16 05:45:00,4,5,0,182.9,0,8,9.1,44.6,2
2026-01-16 05:50:00,4,5,0,183.1,0,8,9.2,44.6,2
2026-01-16 05:55:00,4,5,0,188.9,0,8,9.4,44.7,2
2026-01-16 06:00:00,4,6,0,182.7,0,8,9.1,44.6,2
2026-01-16 06:05:00,4,6,0,171.2,0,8,8.6,44.3,2
2026-01-16 06:10:00,4,6,0,193.2,0,8,9.7,44.8,2
2026-01-16 06:15:00,4,6,0,161.6,0,8,8.1,44.0,2
2026-01-16 06:20:00,4,6,0,170.0,0,8,8.5,44.2,2
2026-01-16 06:25:00,4,6,0,170.5,0,8,8.5,44.3,2
2026-01-16 06:30:00,4,6,0,202.8,0,8,10.1,45.1,2
2026-01-16 06:35:00,4,6,0,202.4,0,8,10.1,45.1,2
2026-01-16 06:40:00,4,6,0,197.3,0,8,9.9,44.9,2
2026-01-16 06:45:00,4,6,0,207.8,0,8,10.4,45.2,2
2026-01-16 06:50:00,4,6,0,180.4,0,8,9.0,44.5,2
2026-01-16 06:55:00,4,6,0,200.7,0,8,10.0,45.0,2
2026-01-16 07:00:00,4,7,0,195.5,0,8,9.8,44.9,2
2026-01-16 07:05:00,4,7,0,212.1,0,8,10.6,45.3,2
2026-01-16 07:10:00,4,7,0,199.7,0,8,10.0,45.0,2
2026-01-16 07:15:00,4,7,0,197.8,0,8,9.9,44.9,2
2026-01-16 07:20:00,4,7,0,213.9,0,8,10.7,45.3,2
2026-01-16 07:25:00,4,7,0,221.2,0,8,11.1,45.5,2
2026-01-16 07:30:00,4,7,0,200.3,0,8,10.0,45.0,2
2026-01-16 07:35:00,4,7,0,211.8,0,8,10.6,45.3,2
2026-01-16 07:40:00,4,7,0,199.3,0,8,10.0,45.0,2
2026-01-16 07:45:00,4,7,0,180.2,0,8,9.0,44.5,2
2026-01-16 07:50:00,4,7,0,223.3,0,8,11.2,45.6,2
2026-01-16 07:55:00,4,7,0,232.1,0,8,11.6,45.8,2
2026-01-16 08:00:00,4,8,0,229.6,0,8,11.5,45.7,2
2026-01-16 08:05:00,4,8,0,199.2,0,8,10.0,45.0,2
2026-01-16 08:10:00,4,8,0,226.1,0,8,11.3,45.7,2
2026-01-16 08:15:00,4,8,0,201.0,0,8,10.0,45.0,2
2026-01-16 08:20:00,4,8,0,257.8,0,8,12.9,46.4,2
2026-01-16 08:25:00,4,8,0,224.0,0,8,11.2,45.6,2
2026-01-16 08:30:00,4,8,0,262.3,0,8,13.1,46.6,2
2026-01-16 08:35:00,4,8,0,260.9,0,8,13.0,46.5,2
2026-01-16 08:40:00,4,8,0,236.4,0,8,11.8,45.9,2
2026-01-16 08:45:00,4,8,0,236.3,0,8,11.8,45.9,2
2026-01-16 08:50:00,4,8,0,261.9,0,8,13.1,46.5,2
2026-01-16 08:55:00,4,8,0,247.4,0,8,12.4,46.2,2
2026-01-16 09:00:00,4,9,0,265.2,0,8,13.3,46.6,2
2026-01-16 09:05:00,4,9,0,260.0,0,8,13.0,46.5,2
2026-01-16 09:10:00,4,9,0,244.1,0,8,12.2,46.1,2
2026-01-16 09:15:00,4,9,0,241.1,0,8,12.1,46.0,2
2026-01-16 09:20:00,4,9,0,281.7,0,8,14.1,47.0,2
2026-01-16 09:25:00,4,9,0,273.7,0,8,13.7,46.8,2
2026-01-16 09:30:00,4,9,0,277.7,0,8,13.9,46.9,2
2026-01-16 09:35:00,4,9,0,300.4,0,8,15.0,47.5,2
2026-01-16 09:40:00,4,9,0,311.5,0,8,15.6,47.8,2
2026-01-16 09:45:00,4,9,0,293.8,0,8,14.7,47.3,2
2026-01-16 09:50:00,4,9,0,296.9,0,8,14.8,47.4,2
2026-01-16 09:55:00,4,9,0,313.6,0,8,15.7,47.8,2
2026-01-16 10:00:00,4,10,0,289.9,0,8,14.5,47.2,2
2026-01-16 10:05:00,4,10,0,317.8,0,8,15.9,47.9,2
2026-01-16 10:10:00,4,10,0,326.9,0,8,16.3,48.2,2
2026-01-16 10:15:00,4,10,0,333.1,0,8,16.7,48.3,2
2026-01-16 10:20:00,4,10,0,298.2,0,8,14.9,47.5,2
2026-01-16 10:25:00,4,10,0,320.1,0,8,16.0,48.0,2
2026-01-16 10:30:00,4,10,0,322.7,0,8,16.1,48.1,2
2026-01-16 10:35:00,4,10,0,341.7,0,8,17.1,48.5,2
2026-01-16 10:40:00,4,10,0,351.8,0,8,17.6,48.8,2
2026-01-16 10:45:00,4,10,0,371.5,0,8,18.6,49.3,2
2026-01-16 10:50:00,4,10,0,346.0,0,8,17.3,48.6,2
2026-01-16 10:55:00,4,10,0,350.4,0,8,17.5,48.8,2
2026-01-16 11:00:00,4,11,0,379.5,0,8,19.0,49.5,3
2026-01-16 11:05:00,4,11,0,371.2,0,8,18.6,49.3,2
2026-01-16 11:10:00,4,11,0,390.1,0,8,19.5,49.8,3
2026-01-16 11:15:00,4,11,0,379.9,0,8,19.0,49.5,3
2026-01-16 11:20:00,4,11,0,362.6,0,8,18.1,49.1,2
2026-01-16 11:25:00,4,11,0,364.3,0,8,18.2,49.1,2
2026-01-16 11:30:00,4,11,0,365.4,0,8,18.3,49.1,2
2026-01-16 11:35:00,4,11,0,402.9,0,8,20.1,50.1,3
2026-01-16 11:40:00,4,11,0,415.2,0,8,20.8,50.4,3
2026-01-16 11:45:00,4,11,0,429.3,0,8,21.5,50.7,3
2026-01-16 11:50:00,4,11,0,418.5,0,8,20.9,50.5,3
2026-01-16 11:55:00,4,11,0,427.5,0,8,21.4,50.7,3
2026-01-16 12:00:00,4,12,0,405.5,0,8,20.3,50.1,3
2026-01-16 12:05:00,4,12,0,400.9,0,8,20.0,50.0,3
2026-01-16 12:10:00,4,12,0,435.1,0,8,21.8,50.9,3
2026-01-16 12:15:00,4,12,0,432.6,0,8,21.6,50.8,3
2026-01-16 12:20:00,4,12,0,431.9,0,8,21.6,50.8,3
2026-01-16 12:25:00,4,12,0,439.9,0,8,22.0,51.0,3
2026-01-16 12:30:00,4,12,0,442.7,0,8,22.1,51.1,3
2026-01-16 12:35:00,4,12,0,460.9,0,8,23.0,51.5,3
2026-01-16 12:40:00,4,12,0,464.7,0,8,23.2,51.6,3
2026-01-16 12:45:00,4,12,0,457.0,0,8,22.8,51.4,3
2026-01-16 12:50:00,4,12,0,464.9,0,8,23.2,51.6,3
2026-01-16 12:55:00,4,12,0,463.3,0,8,23.2,51.6,3
2026-01-16 13:00:00,4,13,0,452.0,0,8,22.6,51.3,3
